Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01-28-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.82955671,40.11638578,40.62858195,40.91323273,41.35787677,41.51649312,41.74821338,41.78559618,42.31185007,42.60856248,43.16841271,43.79102928,44.09196465,44.96914871,45.4051808,45.84946133,46.44040993,46.98970324,47.26557312,47.60395458,47.75063548,48.00968282,48.1623026,47.93463195,47.69512155,47.84468165,48.38313766,47.9390529,47.50136905,48.67049099,48.7128799,48.6328362,48.54268606,49.04353803,49.89779197,49.70341962,49.71476671,49.95818177,49.61996538,50.72444453,51.46391654,51.90970446,52.35327917,52.86205114,53.31130672,53.90876759,54.55053565,55.05626042,55.57784723,56.27169735,56.77355768,57.34667269,57.8263729,58.28387833,58.70456018,59.0688613,59.4721413,59.89966396,60.3043495,60.67412604,60.20996277,59.83625468,60.47033443,
Puerto Rico,PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.934,69.262,69.284,69.477,69.693,69.991,70.248,70.539,70.679,70.999,71.048,71.198,71.302,71.581,71.634,71.92,72.262,72.616,72.816,73.04,73.226,73.36,73.524,73.484,73.531,73.083,73.718,73.839,73.852,73.853,73.89,73.913,73.939,74.029,74.083,74.364,74.585,74.92,75.194,75.536,75.977,76.456,76.728,76.874,77.143,77.237,77.415,77.621,77.841,77.877,78.01,78.316,78.461,78.777,78.929,79.695,80.27,79.258,79.77,79.063,78.041,80.162,79.72,
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.05,54.496,54.999,55.56,56.157,56.827,57.598,58.409,59.175,59.926,60.571,61.176,61.807,62.386,62.962,63.526,64.143,64.655,65.187,65.672,66.158,66.658,67.167,67.677,68.19,68.681,69.147,69.442,69.803,70.039,70.21,70.313,70.824,71.871,70.718,60.894,60.956,60.974,60.906,60.798,60.763,60.745,60.792,69.546,69.437,69.285,69.085,68.911,68.958,69.732,70.419,70.978,71.626,72.319,72.942,72.784,72.805,72.978,73.031,73.198,73.274,73.284,73.578,
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.00746341,62.6665122,64.18102439,64.78839024,64.98339024,65.96046341,65.48765854,66.33407317,66.67819512,66.27817073,67.07317073,66.77073171,68.32439024,67.52439024,68.0195122,68.3097561,68.86097561,70.01219512,70.31707317,71.16829268,71.21463415,71.61463415,72.41463415,72.26585366,72.51463415,72.81463415,73.26585366,73.66585366,73.71463415,74.26585366,73.96585366,74.01463415,74.31219512,74.51219512,74.91463415,75.31219512,75.26097561,75.41219512,75.71219512,75.96341463,76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,81.12195122,81.12439024,81.12439024,81.42439024,81.32439024,81.67560976,80.97560976,81.37804878,81.5804878,
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.423,60.755,61.058,61.334,61.583,61.819,61.988,62.153,62.319,62.499,62.684,62.803,62.935,63.066,63.233,63.445,63.705,63.941,64.132,64.448,64.749,65.023,65.385,65.614,65.966,66.315,66.656,67.012,67.319,67.469,67.944,68.173,68.395,68.633,68.824,69.009,69.202,69.325,69.478,69.634,69.75,69.9,70.025,70.297,70.481,70.527,70.781,71.106,71.384,71.635,71.887,72.131,72.454,72.757,72.878,73.191,73.534,73.644,73.568,73.621,73.182,70.262,70.475,
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.934,68.306,68.592,68.853,69.413,69.662,70.055,70.396,70.632,70.855,70.388,69.887,70.969,71.053,71.182,72.067,71.915,72.153,72.413,72.608,73.004,73.243,73.466,74.029,72.622,74.406,74.554,74.833,74.793,75.241,74.403,73.473,73.444,
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.49253865,55.10102189,55.79504091,56.41873637,56.64045787,57.68371592,58.16186042,58.70646491,59.157063,59.40013923,59.81542364,60.18589951,60.45564441,60.42145822,61.00732948,61.03980852,61.66290741,61.91428487,62.36576922,62.74593848,62.85640713,63.04807498,63.25133728,63.66190443,64.10240098,64.52558609,64.63837912,64.92721058,65.26524932,65.43426512,65.70930111,65.88530194,66.09670525,66.27655648,66.48194519,66.73218356,66.90773211,67.03585912,67.23528426,67.31268123,67.29872896,67.4067016,67.19735556,67.51294611,67.68232018,67.8251693,67.98045092,67.95879773,68.11645238,68.01634061,68.38811925,68.52467142,68.5916774,68.62173762,68.64085736,68.56614177,68.83446495,69.12903147,69.23023112,69.31686502,69.38064136,69.18482102,69.75597139,
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.86673684,69.27496215,69.23972544,69.44243974,69.92634403,69.99600684,70.21931841,70.52408417,70.35634049,70.48283185,70.74805836,71.05193131,71.25514868,71.42554405,71.78762285,72.09550989,72.36611194,72.7504649,72.89265979,73.21336502,73.24692264,73.58821028,73.91934122,74.01534612,74.2803258,74.40188489,74.72238182,75.0097542,75.11209075,75.35204643,75.46676589,75.59305541,75.709754,75.72191622,76.0378371,76.05846585,76.43584281,76.77324801,76.98890039,77.09457488,77.34580083,77.63977303,77.79175781,77.90445624,78.33392584,78.42152646,78.75360764,79.00018244,79.14511756,79.47006756,79.67984537,79.94514197,80.07845823,80.2550033,80.51002885,80.37698747,80.53484319,80.57949806,80.6664898,80.8947718,79.99530336,79.73487414,80.13574426,
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.675,59.996,60.271,60.527,60.781,61.045,61.334,61.63,61.909,62.173,62.429,62.681,62.936,63.206,63.501,63.889,64.378,64.936,65.549,66.235,67.14,68.012,68.884,69.804,70.772,71.644,72.471,72.897,73.468,73.787,73.983,74.149,74.419,74.804,75.311,76.008,76.833,77.7,78.386,79.18,79.536,79.685,79.711,79.703,79.696,79.736,79.842,80.02,80.301,80.665,81.039,81.429,81.759,82.017,82.214,82.354,82.488,82.618,82.783,82.996,82.217,79.486,83.55,
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.933,59.626,60.443,61.167,62.112,62.85,63.624,64.531,65.242,65.895,66.532,67.133,67.612,68.049,68.552,69.008,69.385,69.837,70.19,70.581,70.801,71.304,71.504,71.709,72.186,72.381,72.587,73.019,73.164,73.594,73.982,73.966,74.122,74.243,74.348,74.25,74.685,74.787,74.809,74.8,74.828,75.263,75.412,75.565,75.961,76.064,76.57,77.016,77.427,77.878,78.425,78.891,79.227,79.536,79.768,80.064,80.433,80.717,80.898,80.99,79.099,79.272,81.559,
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.86053659,65.87714634,65.25565854,67.07170732,67.84512195,67.70726829,68.89765854,67.51595122,67.56036585,66.69207317,67.48241463,68.50414634,68.4702439,69.00560976,69.4997561,69.61390244,69.69878049,69.74195122,69.4804878,69.15317073,69.09097561,69.36829268,69.53170732,69.72634146,69.65878049,69.70682927,69.49634146,69.22682927,69.38804878,69.53073171,69.74121951,69.78439024,69.78439024,69.56341463,69.5097561,69.45609756,69.10487805,69.00487805,69.80731707,70.51219512,71.16341463,71.16097561,71.0097561,71.3097561,71.56097561,71.91219512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.4097561,74.41219512,75.06341463,74.9097561,74.91219512,75.2097561,75.2097561,75.35853659,75.60731707,74.25365854,72.8097561,75.30487805,
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.46521951,67.63095122,67.3005122,67.75717073,68.36717073,67.8877561,67.90119512,67.59380488,67.48936585,66.87629268,68.13365854,68.37658537,68.30853659,68.29463415,68.3202439,67.72390244,67.48756098,67.37634146,67.39097561,67.11439024,67.03390244,67.26390244,67.80609756,67.65268293,67.20268293,67.85682927,69.3897561,69.44,69.46439024,69.17170732,68.88609756,68.47439024,66.87317073,64.93585366,64.46707317,64.69073171,65.85414634,66.69878049,67.0297561,65.98219512,65.48365854,65.38341463,65.12878049,65.02756098,65.47097561,65.5297561,66.72756098,67.58682927,67.94926829,68.68463415,68.84121951,69.68390244,70.07219512,70.57878049,70.74365854,71.18341463,71.65121951,72.45146341,72.66219512,73.08390244,71.33878049,69.9002439,72.54560976,
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.178,47.664,47.991,44.072,48.238,48.282,48.166,48.094,47.745,47.398,47.153,46.829,46.498,45.905,45.304,44.698,44.647,44.797,45.48,46.659,47.963,49.422,50.692,51.319,51.64,51.734,51.638,51.477,50.976,50.22,48.431,46.519,44.319,42.166,14.098,39.969,40.698,40.64,41.681,44.616,47.129,49.021,51.032,53.368,55.491,57.316,58.714,59.965,61.134,61.958,62.54,63.261,64.009,64.426,64.94,65.298,65.737,65.941,66.251,66.437,66.774,66.072,67.129,
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.08732245,45.40749139,45.79498125,46.10773814,46.50288333,45.58555208,46.1630124,46.57123086,48.08310791,48.48405557,48.26699668,46.622594,49.63461916,50.09198112,50.58433827,51.19091538,51.70836373,52.19266321,52.70219726,53.20134664,53.74621238,54.30194519,54.80647928,55.34632457,55.80819849,56.25879903,56.78985454,57.19298115,57.63980147,58.02225923,58.52602895,58.69279427,59.34853392,59.68946178,60.08476143,60.4431973,60.81177773,61.3380602,61.93245167,62.56987526,62.90345292,63.31435878,63.78251054,64.21015504,64.54754221,64.92300469,65.37633776,65.63378137,65.9606723,66.25256706,66.74942063,67.13888399,67.62714115,68.11240221,68.62768368,69.13247365,69.59725083,69.96693328,70.24000795,70.45829266,69.73367367,67.56744256,68.14744131,
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.94,46.484,47.1,47.609,48.148,48.782,49.343,50.053,50.915,51.816,52.715,53.773,54.792,55.932,57.017,58.068,58.966,59.947,60.872,61.697,62.698,63.472,64.304,65.053,65.689,66.33,66.921,67.4,67.972,68.491,68.948,69.366,69.925,70.303,70.705,71.011,71.273,71.483,71.879,72.136,72.467,72.974,73.337,73.628,74.153,74.588,74.81,75.046,75.274,75.431,75.763,76.234,76.461,76.626,76.757,76.918,77.064,77.16,77.212,77.304,76.239,76.936,77.905,
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.603,47.023,47.354,46.189,49.457,46.935,44.626,45.056,45.456,45.147,45.534,49.646,49.925,53.069,53.23,53.377,53.462,53.648,53.44,53.559,53.934,54.078,54.321,47.45,46.22,46.458,51.481,43.441,35.923,49.337,49.732,50.213,45.891,46.575,56.644,51.991,52.276,52.833,48.81,57.015,58.319,58.562,58.976,58.2,56.773,57.279,60.281,61.256,61.206,62.644,63.016,63.246,63.792,63.678,64.269,64.659,64.78,65.445,65.681,65.876,65.614,65.267,65.578,
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.878,39.917,39.856,39.882,39.885,39.838,39.961,40.083,40.268,40.459,40.825,41.219,41.753,42.557,43.211,44.099,45.098,46.152,47.197,48.196,49.142,49.85,50.564,51.153,52.015,52.758,53.928,54.819,55.774,56.438,56.948,57.139,57.112,56.996,56.955,56.839,56.672,56.591,56.418,56.609,56.943,57.564,58.231,59.122,60.027,60.915,61.75,62.543,63.242,63.923,64.615,65.262,65.457,66.072,66.452,66.879,67.497,67.75,68.097,68.526,68.006,67.093,67.913,
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.69468293,65.51795122,66.2857561,66.71470732,67.07439024,67.5125122,67.797,68.11931707,68.28826829,68.68626829,68.91312195,69.18834146,69.34678049,69.73980488,70.20134146,70.78343902,71.16507317,71.37112195,71.5467561,71.63921951,72.1902439,72.58780488,72.68780488,73.03658537,73.2902439,73.8902439,74.24634146,74.54878049,74.69756098,74.94634146,75.29512195,75.64634146,75.94634146,76.04634146,76.19756098,76.29512195,76.59512195,76.89756098,77.3,77.55121951,77.95121951,78.25121951,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.24634146,82.49512195,82.74390244,82.84634146,83.09512195,83.29756098,83.59512195,83.54390244,83.09268293,82.89512195,
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.741,48.434,49.254,50.049,50.859,51.659,52.461,53.208,54.239,55.163,56.072,56.978,57.797,58.594,59.356,58.078,60.749,60.864,61.911,62.388,62.8,63.161,63.509,63.762,63.998,64.29,63.76,64.764,64.973,65.186,65.392,65.579,65.767,65.958,66.188,66.381,66.59,66.742,66.92,67.069,67.225,67.364,67.515,67.644,67.801,67.936,68.09,67.986,68.404,68.466,68.732,68.908,69.084,69.188,69.234,69.583,69.801,69.988,70.173,70.382,70.199,70.348,70.742,
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.961,34.412,34.875,35.344,35.87,36.363,36.868,37.434,37.846,38.249,38.793,39.269,39.767,40.217,40.691,41.173,41.631,42.06,42.46,42.873,43.13,43.364,43.571,43.8,43.916,43.888,43.792,44.047,44.047,44.021,44.057,43.506,43.621,43.594,42.925,42.716,43.68,43.715,42.789,42.071,45.05,45.661,46.359,46.963,47.577,48.237,49.323,50.365,51.526,52.626,53.693,54.62,55.451,56.313,56.393,57.189,58.404,58.652,59.796,60.255,59.763,60.062,60.411,
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.084,48.849,49.6,50.253,50.734,50.897,50.964,50.852,50.775,50.9,51.41,52.241,53.019,54.048,54.668,54.875,54.627,54.024,53.245,52.2,47.975,48.161,51.105,52.203,54.85,57.025,57.741,59.669,61.476,59.685,62.55,63.856,64.657,65.235,65.838,66.33,67.076,67.895,68.478,69.379,69.865,69.598,70.232,70.14,70.34,70.44,70.773,71.108,71.424,71.576,71.848,71.859,71.831,71.771,71.746,71.814,72.025,72.311,72.555,72.559,71.061,70.748,71.475,
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.452,43.563,43.877,44.1,44.3,44.544,44.76,44.97,45.173,45.37,45.557,45.747,45.94,46.131,43.818,44.182,44.568,46.918,46.95,47.305,47.489,47.666,47.83,48.166,48.459,48.281,48.37,48.903,43.835,46.717,47.105,26.565,27.312,50.648,50.327,50.6,50.447,50.195,50.66,50.525,50.66,50.74,50.731,50.614,50.538,50.661,50.597,50.515,51.12,51.853,50.563,51.304,53.161,53.843,54.277,54.857,55.044,55.654,56.375,57.078,55.967,55.28,56.107,
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.934,64.05741463,64.47882927,64.89236585,64.78639024,65.09417073,65.78468293,65.418,65.63229268,65.64109756,66.09546341,66.52943902,67.11443902,67.52739024,68.00568293,68.1822439,68.45529268,68.74673171,68.6737561,68.59890244,68.79063415,68.72521951,68.66829268,68.28490244,68.37834146,68.78080488,68.904,69.0934878,69.51570732,69.77078049,70.22921951,70.61770732,70.80092683,70.96556098,71.25065854,71.6894878,71.4852439,71.58436585,71.18729268,69.71543902,71.58292683,72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.18536585,75.33658537,75.28780488,75.68780488,75.53902439,75.8902439,75.93658537,74.47804878,72.7804878,75.48219512,
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.41741329,41.73498141,42.19708062,42.43491315,42.88827546,43.02392343,42.97943443,43.22215561,43.66028569,43.89908851,44.35800686,44.8651623,44.98300338,45.71294602,45.92950075,46.31437889,46.98793646,47.44995776,47.75037354,48.2101057,48.57123673,48.941259,49.18658073,48.35754316,48.39312276,48.64691851,49.04226334,49.35267992,49.02156587,49.89713845,49.83444573,49.7032955,49.46801688,49.69371812,50.00903563,50.1079839,50.03861905,50.20473095,49.91444486,50.63813452,51.26084085,51.53270954,51.88684405,52.35972821,52.8329492,53.44341082,54.19452582,54.82599379,55.42268371,56.19087458,56.81636262,57.525728,58.1057869,58.63119349,59.10462527,59.52207912,60.02587082,60.43632216,60.82499601,61.20993279,60.82025395,60.21796752,60.74285238,
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,28.662,28.84,29.119,28.826,33.149,29.288,26.084,26.406,26.708,26.086,26.399,31.582,31.907,36.479,36.514,36.746,36.84,37.325,37.649,37.919,38.417,38.783,39.113,35.491,32.673,33.154,33.632,21.912,12.407,29.68,29.935,30.148,22.724,22.704,44.384,30.948,31.297,32.242,18.385,43.223,46.028,46.881,47.492,50.253,50.917,51.545,52.016,52.856,53.538,53.891,54.812,54.94,55.865,55.751,54.973,55.566,55.544,55.309,55.95,55.912,55.48,54.975,55.567,
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.41741329,41.73498141,42.19708062,42.43491315,42.88827546,43.02392343,42.97943443,43.22215561,43.66028569,43.89908851,44.35800686,44.8651623,44.98300338,45.71294602,45.92950075,46.31437889,46.98793646,47.44995776,47.75037354,48.2101057,48.57464772,48.94464502,49.18971084,48.36086245,48.39623982,48.64995532,49.04502952,49.35537943,49.02431071,49.89960412,49.83688205,49.70605836,49.47081341,49.69624437,50.01168291,50.11080914,50.04130399,50.20731386,49.91711031,50.64080534,51.26340383,51.53523071,51.88908093,52.36182146,52.83510475,53.44539689,54.19642869,54.82788512,55.42450578,56.1925689,56.8180063,57.52717329,58.1072979,58.6325353,59.10591832,59.52342521,60.02715532,60.4375514,60.82604353,61.21103271,60.82163664,60.21905857,60.74413053,
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.8416505,57.25623782,57.78584072,57.99405607,58.56995942,59.21315974,59.49433139,59.77535214,60.06434013,60.24213547,60.60875802,60.88617028,61.18240417,61.43553689,60.73398587,61.1332689,61.5129279,61.71636187,61.76759971,62.04331378,62.66659724,62.95261396,63.20555366,63.44096743,63.93817212,64.22511673,64.51024407,64.91882175,65.18703323,65.74293448,65.86474702,65.89895579,65.9518908,66.08168909,65.902447,66.0310372,66.27069479,66.29145137,66.23977187,66.27261011,67.22204974,67.41613633,67.50963689,67.70451191,67.98670408,68.28448295,68.59855024,68.95994166,69.32661563,69.69524293,70.17495585,70.47515023,70.8031486,71.1510505,71.4404399,71.72986526,72.05968378,72.41873615,72.62489477,72.73497347,72.53141733,71.65769343,72.18306868,
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.04,44.359,45.861,46.094,47.161,49.022,51.56,54.066,54.916,55.08,56.516,56.841,57.349,57.941,58.042,58.263,58.576,58.83,59.325,59.714,59.739,59.487,59.558,59.432,59.487,59.811,57.527,61.017,61.334,60.158,61.471,61.429,61.284,61.138,61.069,61.056,61.097,61.181,61.187,61.393,61.655,62.032,62.6,63.166,63.731,63.709,64.398,64.724,65.079,65.116,65.249,64.902,65.746,66.328,66.845,67.249,67.492,68.267,68.355,68.523,67.785,67.591,68.794,
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.102,57.767,58.474,59.039,59.625,59.485,59.691,59.905,60.062,60.224,60.402,60.392,60.507,60.697,60.841,61.049,61.25,61.453,61.684,61.878,62.034,62.251,62.455,62.593,62.872,63.058,62.96,63.186,63.437,64.01,64.23,64.453,64.65,64.98,65.272,65.337,65.668,65.697,65.594,65.443,65.508,65.482,65.531,65.596,66.416,67.002,67.571,68.204,68.816,69.505,69.894,69.914,69.764,69.682,69.782,70.8,71.592,72.417,72.553,72.242,72.561,70.274,70.289,
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.26978049,70.72390244,70.27029268,70.63341463,71.01987805,70.23526829,70.37743902,70.92558537,70.4367561,69.79539024,69.71258537,69.86256098,70.29821951,70.02139024,70.17817073,70.30504878,70.46319512,70.42312195,70.42643902,70.74473171,70.40853659,70.62926829,70.68902439,70.47902439,70.75097561,70.73463415,71.02121951,71.08878049,71.20780488,71.02634146,70.93268293,70.88292683,71.79512195,72.44878049,72.3,72.25365854,72.65365854,72.70487805,72.55121951,72.90243902,73.05121951,73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,76.41219512,76.81219512,76.56341463,77.16585366,77.16585366,77.26585366,77.66585366,76.86585366,74.61463415,77.06585366,
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.97804878,68.97804878,68.97804878,68.62195122,68.66341463,68.36585366,69.01219512,69.36585366,68.91707317,68.36097561,68.6097561,68.83414634,69.05853659,69.40487805,70.16097561,70.35853659,70.30731707,70.55609756,70.70243902,70.85365854,71.10487805,71.20487805,71.05365854,70.54146341,70.90243902,71.35121951,71.80243902,72.00243902,72.44634146,72.70487805,73.20487805,73.35365854,73.30487805,73.25365854,73.40487805,73.95853659,74.45853659,74.70731707,74.80731707,75.0097561,75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,80.32195122,81.07804878,80.77560976,81.17560976,81.02926829,81.37804878,81.52926829,80.53170732,80.67560976,81.28292683,
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.00560976,73.47439024,73.3504878,73.55536585,73.73317073,73.86170732,74.07853659,74.12243902,73.97292683,74.08487805,74.64926829,74.62390244,74.71804878,74.86731707,74.9804878,74.98463415,74.96926829,75.3797561,75.46902439,75.52414634,75.74097561,76.02609756,76.32731707,76.55170732,76.81585366,76.66780488,76.93121951,77.09219512,76.97926829,77.72682927,77.53682927,77.66682927,77.99878049,78.0604878,78.6502439,78.7404878,78.95902439,79.19756098,79.33902439,79.44146341,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.95609756,82.25365854,82.20487805,82.30731707,82.4097561,82.55853659,83.1097561,82.35609756,83.05609756,83.1097561,
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.813,46.191,46.614,46.854,47.335,47.907,48.56,49.128,49.748,50.318,50.804,51.31,51.821,52.468,53.086,53.824,54.658,55.598,56.477,57.268,57.846,58.392,59.02,58.172,59.999,60.785,61.438,62.042,62.673,62.927,63.072,62.685,61.735,60.233,58.268,56.148,53.873,52.044,50.333,48.733,47.256,45.975,44.486,43.349,42.538,42.125,43.12,43.641,44.175,44.639,46.619,48.195,49.835,51.486,53.05,55.019,56.659,57.895,59.411,60.549,59.692,57.066,56.36,
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.246,65.73,66.807,68.566,68.604,66.403,68.325,69.091,68.795,70.158,71.907,71.437,71.736,72.096,72.309,72.579,72.709,72.269,71.961,71.551,70.918,71.228,72.432,72.585,72.418,72.282,72.202,72.201,72.871,72.481,72.324,71.954,72.509,72.293,72.338,72.406,72.858,73.76,73.48,75.034,74.514,74.522,74.858,74.148,74.24,75.542,75.926,75.417,75.742,75.441,75.132,74.684,74.608,74.917,76.773,76.954,76.598,75.03,75.131,75.437,74.584,73.972,74.409,
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,69.59756098,70.18780488,69.32439024,70.38292683,69.55365854,69.69756098,68.65609756,68.23658537,68.70243902,67.97073171,68.10731707,70.71219512,71.21463415,69.46829268,70.72926829,72.48292683,71.56097561,71.21219512,71.74634146,72.66829268,72.77804878,73.25365854,71.08780488,71.02926829,72.66097561,72.13170732,72.21707317,73.14390244,73.16341463,73.08292683,73.19756098,72.72439024,74.27560976,73.1195122,73.22926829,74.29512195,74.3097561,74.3,72.84146341,74.04634146,77.23658537,73.39756098,73.84878049,
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.547,54.437,55.086,55.778,56.5,57.113,57.598,58.095,59.065,59.878,60.527,61.37,61.9,60.691,63.119,63.538,63.922,63.764,65.806,66.138,66.351,64.372,61.119,67.829,68.924,68.756,69.206,69.295,69.674,69.76,69.817,70.036,70.263,70.193,70.141,70.416,70.347,70.283,70.196,70.425,70.764,71.644,71.939,72.414,72.475,72.769,73.35,73.709,73.551,73.853,73.881,73.305,66.769,63.827,63.153,65.124,65.993,68.481,70.145,71.822,72.14,72.063,72.3,
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.032,55.313,56.266,58.107,60.159,61.102,60.757,59.757,58.474,57.195,56.31,56.28,57.391,60.172,64.501,67.985,69.865,70.584,70.227,69.37,68.699,68.429,68.389,68.634,68.872,69.197,69.592,70.168,70.411,69.941,69.001,68.888,69.64,69.625,68.447,68.308,71.287,72.365,73.964,74.01,73.575,74.131,75.54,75.411,76.786,77.148,76.831,75.914,76.632,77.164,76.243,76.195,77.037,77.018,77.135,76.912,76.864,76.702,76.443,75.326,75.001,74.587,74.925,
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.374,38.631,38.835,39.072,39.333,39.12,39.15,39.479,39.903,40.265,40.603,40.19,41.399,41.78,41.785,41.872,42.036,42.255,42.504,42.81,43.06,43.312,43.73,44.179,44.515,45.05,45.21,42.798,45.785,45.875,44.686,45.941,46.102,46.318,46.449,46.711,47.013,47.217,47.224,47.372,47.443,47.85,47.946,48.206,48.232,48.312,48.286,48.751,49.024,49.196,49.584,50.009,50.54,50.781,51.202,51.589,52.083,52.308,52.825,53.259,52.777,52.525,52.997,
